hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,label
9,0,0,1,137,1,1,0,0
16,1,0,5,72,1,2,0,0
8,6,1,4,48,1,3,0,0
11,3,0,2,117,1,1,0,0
17,3,0,2,177,0,2,1,1
12,1,0,6,72,1,1,0,0
13,1,0,4,342,1,1,1,1
13,4,0,3,85,1,2,0,0
11,1,0,5,199,1,2,0,0
12,6,1,2,445,1,1,0,1
8,2,0,4,65,1,2,0,0
8,1,0,4,175,1,1,0,0
11,1,0,5,162,1,1,0,0
10,0,0,2,154,1,1,0,0
13,0,0,6,165,1,1,0,0
8,3,0,1,141,1,1,0,0
18,0,0,2,117,1,1,0,0
12,4,0,6,157,1,1,0,0
10,1,0,2,30,1,1,0,0
12,3,0,3,70,0,2,0,0
12,2,0,2,155,1,2,0,0
15,3,0,6,37,1,2,1,0
8,3,0,4,87,1,1,0,0
9,5,1,4,206,1,3,0,0
11,0,0,2,226,1,3,1,0
15,0,0,5,231,1,2,0,0
12,0,0,1,167,1,1,0,0
11,0,0,1,195,1,1,0,0
11,2,0,5,101,1,2,0,0
12,0,0,2,141,1,3,0,0
8,3,0,2,118,1,1,0,0
13,3,0,4,86,1,3,1,0
2,0,0,5,123,1,1,0,1
8,1,0,3,164,1,3,0,0
10,2,0,3,225,0,3,0,0
11,2,0,3,199,1,1,0,0
13,2,0,7,175,1,1,0,0
11,3,0,1,128,1,1,0,0
9,2,0,8,136,1,2,0,0
13,1,0,7,165,1,1,0,0
14,2,0,6,157,1,1,0,0
13,4,0,1,72,0,2,0,0
10,2,0,3,163,1,3,1,0
11,2,0,8,177,1,1,0,0
9,1,0,1,127,1,3,1,0
18,4,0,1,30,1,1,0,0
10,0,0,1,110,1,2,0,0
13,1,0,3,80,1,1,0,0
8,2,0,4,181,1,1,0,0
11,3,0,5,100,1,2,0,0
8,0,0,4,47,1,3,0,0
14,4,0,2,53,1,1,0,0
10,3,0,4,266,1,1,0,0
9,5,1,5,390,1,1,0,1
16,2,0,4,159,1,2,0,0
16,2,0,2,116,1,2,0,0
11,2,0,4,228,1,3,0,0
12,2,0,4,375,1,1,1,1
10,2,0,1,163,1,1,0,0
10,0,0,3,157,1,1,0,0
8,3,0,3,88,1,1,0,0
11,0,0,7,109,1,2,0,0
9,1,0,5,57,1,2,0,0
12,2,0,5,119,1,1,0,0
17,2,0,1,137,1,1,0,0
15,2,0,3,140,1,1,0,0
8,1,0,3,184,1,3,1,0
18,0,0,5,160,1,2,1,0
8,2,0,3,79,1,1,0,0
10,2,0,4,96,1,1,0,0
3,0,0,3,401,1,2,0,1
12,0,0,1,97,1,2,0,0
10,1,0,5,179,1,1,0,0
9,1,0,1,134,1,1,0,0
9,0,0,5,193,1,2,0,0
8,2,0,4,131,1,1,0,0
11,1,0,8,165,1,2,0,0
9,1,0,2,106,1,1,0,0
12,3,0,6,101,1,1,0,0
15,1,0,3,159,1,2,0,0
15,0,0,6,143,1,2,0,0
14,2,0,4,209,1,1,0,0
13,0,0,2,168,1,3,1,0
10,0,0,5,30,1,3,1,0
12,5,1,4,171,1,3,1,0
15,3,0,2,30,1,1,0,0
12,1,0,5,89,1,2,0,0
11,3,0,3,69,1,1,0,0
12,2,0,1,173,1,1,0,0
13,0,0,3,63,1,2,0,0
9,0,0,2,220,1,1,0,0
16,4,0,5,40,1,1,0,0
10,0,0,8,103,1,2,0,0
15,3,0,3,30,1,3,1,0
9,1,0,4,74,1,1,0,0
16,4,0,6,3,0,1,0,1
15,4,0,5,241,1,2,0,0
9,1,0,6,103,1,1,0,0
8,0,0,4,197,1,2,0,0
16,2,0,1,207,1,3,0,0
11,1,0,2,99,1,2,0,0
10,3,0,5,93,0,3,0,0
15,1,0,5,116,1,1,0,0
8,0,0,2,210,1,3,1,0
13,0,0,1,30,1,1,0,0
0,6,1,2,50,1,1,0,1
15,4,0,1,74,1,2,0,0
12,3,0,4,89,1,2,0,0
11,2,0,2,147,1,1,0,0
16,2,0,3,46,1,1,0,0
11,3,0,5,82,1,1,0,0
10,5,1,7,57,1,1,0,1
12,1,0,4,190,0,3,0,0
11,2,0,4,133,1,1,0,0
9,2,0,3,30,1,1,0,0
8,2,0,5,172,1,1,0,0
9,3,0,7,213,1,1,0,0
8,0,0,2,126,1,1,0,0
12,1,0,6,30,1,1,0,0
11,0,0,4,171,1,1,0,0
13,0,0,3,87,1,3,0,0
3,0,0,3,125,1,1,0,1
11,0,0,2,2,0,1,0,1
8,2,0,6,84,1,1,0,0
12,4,0,1,52,1,1,0,0
8,4,0,5,32,1,2,0,0
11,3,0,4,195,1,1,0,0
16,2,0,1,217,1,1,0,0
11,0,0,2,89,1,1,0,0
13,0,0,3,135,1,1,0,0
10,2,0,6,154,1,1,0,0
8,1,0,5,225,1,1,0,0
14,3,0,1,67,1,2,0,0
8,2,0,2,151,1,1,0,0
10,3,0,6,98,1,1,0,0
9,3,0,6,1,0,1,0,1
11,1,0,22,371,1,1,0,1
13,3,0,22,262,1,1,0,1
15,4,0,7,264,1,1,0,0
8,4,0,3,120,1,1,0,0
18,1,0,3,60,1,3,0,0
15,0,0,5,121,1,3,0,0
8,3,0,4,75,1,1,0,0
12,2,0,2,75,1,2,1,0
13,4,0,4,242,1,3,1,0
10,3,0,1,59,1,1,0,0
8,4,0,3,132,1,1,0,0
12,1,0,4,109,1,2,0,0
10,3,0,2,166,1,1,0,0
13,3,0,1,172,1,1,0,0
14,3,0,4,170,1,3,1,0
11,3,0,5,296,0,1,0,1
12,3,0,3,95,1,3,0,0
10,0,0,5,78,1,3,0,0
11,0,0,1,109,1,2,0,0
10,0,0,3,151,1,2,0,0
10,5,1,4,122,1,1,0,0
11,3,0,4,141,1,1,0,0
10,3,0,4,67,1,3,0,0
17,4,0,28,474,1,1,0,1
10,3,0,5,196,1,1,0,0
10,3,0,7,30,1,1,0,0
14,3,0,4,173,1,1,0,0
15,0,0,4,145,1,3,0,0
14,6,1,3,116,1,1,0,0
12,4,0,4,88,1,1,0,0
17,0,0,6,176,1,2,0,0
15,2,0,1,170,1,3,1,0
12,2,0,1,209,1,2,1,0
16,0,0,7,96,0,1,0,1
11,3,0,7,165,1,2,0,0
8,0,0,1,105,1,2,0,0
14,2,0,4,87,1,2,0,0
12,4,0,4,152,1,3,0,0
14,1,0,1,98,1,2,0,0
10,4,0,2,129,0,3,0,1
13,4,0,3,129,1,1,0,0
8,0,0,2,218,1,2,0,0
10,3,0,2,82,1,2,0,0
12,1,0,2,114,1,1,0,0
12,0,0,6,120,1,1,0,0
13,2,0,7,30,1,1,0,0
14,0,0,4,225,1,1,0,0
13,1,0,1,77,1,1,0,0
14,4,0,3,176,1,2,0,0
12,0,0,4,137,1,1,0,0
8,2,0,6,115,1,2,0,0
13,1,0,5,203,1,2,0,0
15,3,0,3,213,1,3,0,0
15,0,0,3,96,1,1,0,0
12,3,0,5,30,1,2,0,0
8,1,0,5,157,1,1,0,0
14,0,0,4,52,1,2,0,0
14,4,0,5,76,1,3,0,0
9,3,0,3,157,1,3,0,0
8,3,0,1,51,1,3,0,0
13,1,0,3,125,1,2,1,0
9,0,0,3,162,1,2,0,0
12,0,0,4,103,1,1,0,0
13,0,0,3,147,1,3,1,0
11,3,0,3,69,1,2,0,0
13,4,0,1,160,1,3,0,0
11,1,0,5,105,1,1,0,0
11,4,0,6,142,1,1,0,0
13,1,0,3,96,1,1,0,0
18,1,0,5,133,1,3,0,0
10,3,0,5,180,1,2,0,0
11,1,0,5,105,1,1,0,0
11,2,0,1,277,1,1,0,0
10,2,0,3,165,1,1,0,0
10,2,0,2,114,1,2,0,0
11,3,0,1,79,1,1,0,0
15,2,0,1,30,1,3,1,0
12,0,0,3,193,1,3,1,0
12,0,0,6,30,1,1,0,0
13,1,0,1,127,1,1,0,0
16,4,0,4,2,0,1,0,1
9,3,0,7,2,0,1,0,1
10,3,0,5,93,1,2,0,0
12,0,0,4,30,1,3,1,0
10,3,0,1,67,1,3,0,0
8,3,0,1,139,1,2,0,0
14,1,0,1,42,1,1,0,0
8,1,0,2,155,1,1,0,0
17,1,0,4,3,0,1,0,1
8,0,0,4,129,1,1,0,0
11,0,0,3,127,1,2,0,0
12,0,0,8,109,1,2,0,0
18,5,1,5,97,1,1,0,1
12,4,0,5,89,1,1,0,0
10,0,0,5,147,0,1,0,0
10,0,0,3,152,1,2,0,0
13,6,1,3,55,1,1,0,0
9,1,0,5,88,1,1,0,0
15,0,0,4,131,1,1,0,0
12,3,0,3,141,1,3,0,0
14,2,0,5,147,1,2,1,0
10,0,0,2,255,1,2,0,0
8,2,0,5,301,1,1,1,1
12,0,0,3,225,1,2,0,0
1,0,0,3,357,1,1,0,1
9,3,0,1,30,1,1,0,0
9,0,0,1,138,1,1,0,0
15,0,0,4,215,1,3,1,0
8,0,0,2,30,1,2,0,0
11,1,0,3,96,1,3,0,0
12,3,0,3,169,1,1,0,0
10,4,0,4,226,1,1,0,0
9,3,0,4,197,1,1,0,0
8,3,0,2,107,1,1,0,0
10,0,0,5,80,1,3,0,0
13,2,0,3,111,1,2,0,0
9,3,0,5,436,1,1,1,1
16,2,0,3,148,1,1,0,0
8,2,0,7,153,0,2,0,0
11,3,0,6,142,1,2,0,0
11,2,0,1,48,1,3,1,0
18,3,0,3,133,1,2,0,0
13,0,0,2,187,1,2,0,0
13,4,0,4,30,1,2,0,0
11,2,0,15,149,1,1,0,1
9,5,1,2,30,1,1,0,0
14,2,0,7,211,1,1,0,0
12,1,0,2,115,1,1,0,0
12,1,0,4,105,1,2,0,0
13,3,0,5,132,1,2,0,0
11,1,0,3,166,1,3,1,0
8,2,0,3,175,1,3,0,0
16,3,0,4,156,1,3,0,0
12,1,0,8,171,0,1,0,0
15,1,0,3,129,0,1,0,0
17,4,0,21,431,1,2,0,1
14,3,0,3,106,1,3,0,0
8,2,0,2,85,1,1,0,0
12,3,0,3,52,1,3,0,0
16,2,0,4,205,1,2,0,0
11,3,0,3,146,1,2,0,0
8,3,0,5,206,1,1,0,0
22,5,1,4,428,1,1,0,1
9,0,0,7,162,1,1,0,0
10,1,0,1,150,1,2,0,0
11,3,0,4,30,1,3,1,0
15,1,0,6,219,1,1,0,0
8,2,0,7,30,1,1,0,0
8,0,0,5,83,1,1,0,0
12,2,0,2,212,1,2,0,0
11,3,0,2,118,1,2,0,0
14,6,1,5,82,1,2,0,0
9,3,0,6,229,1,2,0,0
10,1,0,3,214,1,1,0,0
14,3,0,6,65,1,1,0,0
8,3,0,8,68,1,1,0,0
11,2,0,1,190,1,2,0,0
9,2,0,4,326,1,1,1,1
8,1,0,2,257,1,3,0,0
12,4,0,1,159,1,1,0,0
14,3,0,1,259,1,1,0,0
15,2,0,4,111,1,3,0,0
8,3,0,1,30,1,3,0,0
9,3,0,1,132,1,1,0,0
8,1,0,4,85,1,1,0,0
15,0,0,1,175,0,2,0,0
12,0,0,1,107,1,3,0,0
9,2,0,3,134,1,1,0,0
11,2,0,5,391,1,1,1,1
13,2,0,2,50,1,1,0,0
10,3,0,6,48,1,2,0,0
11,2,0,4,69,1,3,0,0
8,1,0,2,201,1,1,0,0
8,3,0,5,30,1,2,1,0
14,4,0,4,113,1,2,0,0
8,1,0,4,188,1,2,0,0
13,3,0,2,202,1,1,0,0
8,0,0,1,174,1,1,0,0
8,5,1,3,425,1,2,0,1
15,1,0,6,174,1,2,0,0
8,4,0,3,73,1,3,1,0
15,3,0,3,131,1,3,0,0
10,6,1,4,127,1,1,0,0
13,4,0,1,108,1,1,0,0
8,4,0,5,227,1,1,0,0
11,1,0,5,80,1,1,1,1
13,3,0,3,115,1,2,0,0
12,3,0,3,106,1,1,0,0
8,0,0,5,61,1,1,0,0
14,2,0,2,158,1,1,0,0
8,0,0,6,149,1,1,0,0
14,1,0,4,50,1,3,0,0
14,1,0,3,2,0,1,0,1
14,1,0,5,116,1,1,0,0
8,2,0,3,103,1,3,0,0
11,1,0,4,41,0,1,0,0
9,1,0,2,75,1,1,0,0
8,3,0,3,75,1,1,0,0
9,3,0,5,53,1,1,0,0
16,2,0,2,78,1,1,0,0
14,1,0,7,115,1,3,0,0
17,3,0,3,41,1,2,0,0
15,2,0,3,30,1,2,0,0
10,0,0,4,130,1,1,0,0
11,3,0,3,43,1,1,0,0
11,1,0,3,63,1,1,0,0
8,0,0,5,119,1,1,0,0
10,3,0,4,121,1,3,1,0
8,3,0,1,114,1,3,0,0
14,2,0,3,148,1,3,1,0
12,6,1,4,161,1,3,1,0
10,2,0,5,144,1,1,0,0
13,1,0,1,145,1,1,0,0
12,3,0,4,103,1,2,0,0
12,2,0,6,209,1,3,0,0
14,2,0,3,102,1,2,0,0
9,1,0,5,173,1,1,0,0
13,0,0,1,30,1,3,0,0
9,2,0,5,43,1,1,0,0
15,2,0,4,221,1,3,0,0
16,0,0,3,117,1,1,0,0
15,2,0,5,193,1,1,0,0
12,2,0,4,77,1,3,1,0
16,2,0,3,114,0,3,0,0
8,3,0,4,74,1,3,0,0
13,3,0,3,74,1,2,0,0
11,0,0,3,67,1,3,0,0
15,0,0,3,110,1,1,0,0
16,3,0,1,151,1,2,0,0
17,0,0,5,204,1,1,1,1
10,1,0,2,55,0,1,0,0
8,1,0,2,185,1,2,1,0
8,0,0,4,139,1,1,0,0
8,3,0,19,394,1,1,0,1
10,1,0,3,70,1,1,0,0
9,4,0,7,151,1,3,1,0
12,2,0,2,95,1,3,1,0
14,0,0,2,183,1,3,0,0
9,0,0,6,99,1,2,0,0
18,2,0,4,145,1,1,0,0
9,0,0,8,140,1,1,0,0
9,4,0,1,206,1,3,0,0
16,1,0,6,237,1,1,0,0
14,1,0,6,140,1,1,0,0
9,4,0,1,168,1,3,1,0
11,2,0,5,129,1,2,0,0
9,2,0,1,97,1,3,1,0
9,2,0,6,142,1,1,0,0
8,0,0,6,135,0,1,0,0
19,5,1,5,88,1,2,0,1
12,1,0,3,118,0,1,0,1
16,3,0,4,114,1,1,0,0
12,3,0,1,151,1,2,0,0
12,3,0,4,145,1,2,0,0
16,2,0,3,132,1,1,0,0
13,1,0,5,48,1,2,0,0
11,2,0,5,184,1,1,0,0
10,2,0,6,134,1,1,0,0
9,3,0,7,196,1,3,0,0
12,4,0,2,44,1,2,0,0
13,0,0,2,134,1,1,0,0
8,1,0,3,130,1,1,0,0
15,1,0,6,275,1,1,1,1
8,0,0,3,86,1,1,0,0
13,3,0,4,120,1,2,0,0
16,4,0,6,139,1,1,0,0
9,2,0,6,200,1,3,0,0
0,2,0,7,303,1,2,0,1
10,2,0,3,177,1,1,0,0
11,0,0,4,77,1,1,0,0
11,3,0,4,81,1,1,0,0
13,2,0,5,77,1,3,0,0
14,0,0,6,30,1,2,0,0
12,3,0,6,133,1,1,0,0
14,4,0,2,108,1,1,1,1
0,6,1,2,384,1,2,0,1
11,0,0,5,206,1,3,1,0
18,1,0,1,73,1,2,0,0
16,3,0,1,32,1,2,0,0
13,3,0,5,30,1,2,0,0
9,1,0,3,75,1,1,0,0
11,1,0,1,132,1,1,0,0
13,3,0,5,164,1,2,0,0
11,0,0,4,138,1,2,0,0
10,1,0,1,69,1,1,0,0
13,1,0,3,153,1,1,0,0
15,2,0,6,145,1,2,0,0
8,6,1,6,30,1,2,0,0
17,1,0,4,47,1,1,0,0
11,3,0,4,149,1,1,0,0
14,0,0,5,68,1,1,0,0
8,0,0,3,178,1,1,0,0
9,3,0,2,30,0,1,0,0
16,3,0,8,220,1,3,0,0
14,1,0,2,30,1,1,0,0
3,6,1,5,342,1,2,0,1
9,0,0,2,160,1,3,0,0
9,1,0,6,118,1,1,0,0
11,0,0,3,30,1,3,1,0
10,3,0,2,68,1,1,0,0
13,2,0,2,404,1,1,1,1
11,4,0,6,42,1,2,0,0
8,0,0,3,182,1,1,0,0
9,2,0,7,103,1,1,0,0
8,3,0,5,83,1,2,0,0
9,3,0,3,161,1,3,0,0
10,0,0,1,81,1,1,0,0
9,2,0,2,114,1,1,0,0
11,1,0,6,30,1,2,0,0
13,1,0,3,162,1,1,0,0
9,2,0,4,169,1,2,0,0
15,1,0,1,116,1,2,1,0
12,1,0,3,195,1,1,0,0
9,4,0,5,213,1,3,0,0
15,4,0,4,94,1,1,0,0
10,2,0,1,145,1,2,0,0
8,2,0,6,84,1,1,0,0
8,1,0,7,130,1,1,0,0
8,1,0,6,138,1,1,0,0
10,3,0,4,155,1,1,0,0
15,0,0,1,165,1,2,1,0
14,0,0,2,76,1,1,0,0
14,3,0,2,124,1,1,0,0
16,2,0,3,236,1,3,1,0
9,1,0,25,386,1,1,0,1
12,1,0,1,101,1,2,0,0
15,2,0,5,126,1,1,0,0
11,2,0,5,87,1,2,0,0
14,2,0,5,139,1,1,0,0
15,2,0,3,111,1,1,0,0
13,4,0,21,143,1,1,0,1
10,0,0,4,466,1,1,1,1
8,3,0,7,173,0,1,0,1
10,4,0,5,271,1,3,0,0
10,1,0,2,129,1,3,0,0
12,0,0,5,233,0,1,0,0
13,1,0,5,150,1,3,0,0
3,4,0,5,49,1,1,0,1
10,4,0,2,111,1,1,0,0
10,1,0,5,30,1,3,1,0
15,3,0,1,167,1,3,1,0
14,2,0,5,109,1,3,0,0
13,4,0,3,190,1,2,0,0
9,1,0,5,113,1,1,0,0
16,1,0,5,128,1,1,0,0
8,4,0,5,117,1,1,0,0
10,0,0,1,146,1,2,0,0
13,1,0,4,149,1,1,0,0
18,1,0,4,70,1,1,0,0
10,3,0,4,142,1,2,0,0
9,3,0,7,187,1,1,0,0
12,1,0,6,271,1,2,0,0
8,3,0,7,171,1,1,0,0
13,4,0,1,104,1,2,0,0
14,3,0,4,3,0,1,0,1
8,1,0,2,297,1,1,0,0
13,0,0,6,115,1,2,0,0
9,3,0,3,30,1,2,0,0
11,1,0,1,49,1,2,0,0
10,1,0,1,83,1,1,0,0
12,2,0,5,3,0,1,0,1
12,3,0,7,105,1,1,0,0
9,1,0,1,83,1,2,0,0
9,0,0,5,77,1,2,0,0
8,1,0,1,139,1,3,0,0
14,0,0,5,175,1,1,0,0
8,2,0,3,65,1,3,1,0
2,3,0,5,173,1,2,0,1
8,2,0,2,84,1,2,0,0
11,4,0,6,177,1,2,0,0
8,1,0,1,176,1,1,0,0
13,2,0,1,162,1,1,0,0
10,0,0,6,211,1,2,0,0
15,3,0,2,105,1,3,0,0
16,0,0,1,105,1,2,0,0
16,0,0,6,396,0,1,0,1
12,0,0,3,179,1,1,0,0
14,3,0,8,87,1,3,1,0
8,0,0,4,90,0,3,1,1
8,2,0,5,134,1,1,0,0
12,5,1,4,53,1,1,0,0
12,0,0,2,140,0,3,1,0
10,1,0,2,106,1,1,0,0
11,4,0,3,147,1,1,0,0
10,0,0,4,71,1,2,0,0
13,1,0,5,125,1,1,0,0
17,2,0,3,100,1,1,0,0
14,3,0,4,65,1,2,0,0
11,1,0,3,87,1,1,0,0
14,3,0,4,133,1,3,0,0
10,2,0,4,30,1,2,0,0
12,3,0,3,233,0,1,0,0
11,3,0,6,198,1,2,1,0
8,2,0,1,56,1,3,1,0
8,2,0,1,143,1,1,0,0
6,5,1,7,402,1,1,0,1
13,0,0,5,163,1,1,0,0
13,0,0,3,38,1,3,0,0
15,2,0,3,247,1,2,0,0
16,1,0,1,123,1,1,0,0
8,1,0,4,45,1,1,0,0
8,2,0,1,146,1,1,0,0
13,3,0,4,30,1,1,0,0
13,0,0,2,80,1,3,0,0
9,3,0,2,185,1,2,0,0
8,1,0,5,111,1,1,0,0
9,2,0,5,122,1,3,1,0
8,2,0,7,175,1,1,0,0
15,0,0,6,145,1,1,0,0
15,3,0,2,166,1,1,0,0
13,1,0,3,62,1,2,0,0
15,1,0,3,135,1,1,0,0
12,3,0,3,60,1,2,1,0
10,2,0,4,1,0,2,0,1
13,3,0,2,117,1,1,0,0
8,0,0,6,57,1,3,1,0
16,1,0,5,119,1,1,0,0
8,3,0,6,76,1,2,0,0
14,1,0,1,30,1,1,0,0
15,3,0,7,134,1,3,1,0
14,0,0,4,80,1,3,0,0
10,0,0,5,264,1,2,0,0
13,3,0,4,137,1,3,0,0
15,2,0,5,138,1,3,1,0
11,2,0,3,84,1,1,0,0
13,0,0,4,133,1,1,0,0
9,2,0,6,137,1,2,0,0
11,0,0,1,152,1,3,1,0
8,4,0,5,41,1,1,0,0
14,1,0,5,130,1,3,1,0
10,0,0,3,141,1,1,0,0
12,0,0,5,88,1,2,0,0
15,3,0,4,30,1,1,0,0
12,2,0,6,78,1,3,0,0
9,2,0,3,30,1,3,0,0
14,2,0,4,56,1,2,0,0
8,0,0,5,219,1,2,0,0
10,0,0,5,83,1,1,0,0
9,0,0,2,138,1,1,0,0
18,3,0,3,97,1,1,0,0
10,0,0,1,213,1,2,0,0
12,4,0,3,143,1,3,0,0
15,3,0,2,97,1,2,0,0
12,4,0,5,91,1,1,0,0
12,0,0,5,149,1,3,1,0
10,2,0,3,200,1,2,0,0
10,2,0,2,80,1,3,1,0
11,4,0,7,115,1,2,0,0
12,0,0,4,207,1,2,0,0
11,1,0,2,265,1,1,0,0
16,1,0,4,133,1,1,0,0
11,0,0,5,175,1,1,0,0
10,3,0,3,179,1,2,0,0
11,2,0,4,116,1,3,1,0
14,3,0,4,127,1,1,0,0
10,2,0,1,81,1,1,0,0
10,3,0,3,115,1,3,1,0
17,2,0,4,101,1,2,0,0
11,3,0,1,132,1,2,1,0
13,0,0,4,110,1,3,1,0
12,1,0,6,157,1,1,0,0
11,2,0,2,30,1,1,0,0
15,3,0,2,2,0,1,0,1
13,3,0,3,35,1,3,0,0
8,3,0,4,125,1,3,0,0
14,2,0,5,54,1,1,0,0
10,3,0,2,122,1,2,0,0
8,2,0,2,171,1,1,0,0
13,2,0,1,190,1,2,0,0
14,3,0,6,116,1,2,0,0
8,0,0,2,72,1,1,0,0
14,3,0,5,121,1,1,0,0
14,2,0,5,119,1,2,0,0
13,3,0,6,91,1,2,1,0
14,2,0,4,86,1,1,0,0
10,2,0,2,94,1,1,0,0
8,2,0,4,97,1,2,0,0
15,1,0,4,146,1,2,0,0
11,6,1,1,190,1,1,0,0
10,3,0,3,45,1,2,0,0
14,2,0,5,90,1,1,0,0
13,3,0,7,140,1,2,0,0
14,6,1,1,116,1,3,0,0
10,0,0,3,132,1,2,0,0
15,3,0,5,150,0,3,0,0
5,6,1,4,340,1,1,0,1
8,1,0,5,77,1,1,0,0
8,3,0,2,98,1,2,0,0
14,1,0,2,148,1,3,1,0
10,1,0,7,53,1,1,0,0
2,3,0,3,455,1,2,0,1
8,1,0,4,72,1,2,0,0
16,0,0,5,128,1,1,0,0
9,0,0,7,143,1,1,0,0
17,1,0,25,387,1,2,0,1
16,0,0,2,111,1,3,0,0
9,0,0,5,139,1,2,0,0
10,2,0,2,79,1,1,0,0
12,0,0,1,87,1,1,0,0
10,1,0,1,132,1,1,0,0
10,0,0,6,30,1,2,0,0
8,0,0,3,219,1,2,0,0
13,4,0,1,85,1,1,0,0
14,0,0,5,160,1,2,0,0
11,3,0,2,94,1,1,0,0
12,0,0,2,163,1,1,0,0
11,4,0,5,168,1,1,0,0
9,3,0,5,110,1,2,0,0
10,3,0,6,47,1,1,0,0
12,0,0,2,30,0,1,0,0
8,1,0,6,112,1,3,0,0
11,2,0,4,112,1,1,0,0
8,2,0,2,44,1,3,0,0
10,3,0,3,66,1,1,1,1
10,1,0,4,137,1,1,0,0
16,0,0,6,43,1,3,1,0
15,2,0,4,120,1,3,1,0
13,0,0,6,139,1,1,0,0
12,4,0,2,63,0,3,1,0
14,2,0,1,214,1,2,0,0
12,2,0,2,90,1,1,0,0
12,4,0,18,135,1,1,0,1
10,4,0,1,87,1,1,0,0
11,0,0,4,106,1,2,0,0
10,1,0,7,67,1,2,0,0
12,3,0,2,115,0,1,0,1
10,4,0,2,88,0,2,0,0
14,3,0,2,70,1,3,1,0
11,1,0,4,180,1,2,1,0
9,1,0,5,112,1,1,0,0
14,0,0,4,32,1,1,0,0
12,0,0,4,165,1,2,0,0
14,3,0,1,107,1,2,1,0
9,2,0,5,103,1,1,0,0
8,0,0,4,140,1,1,0,0
8,5,1,5,73,1,2,1,0
15,3,0,8,107,1,1,0,0
9,2,0,4,70,1,2,0,0
16,5,1,5,73,1,1,0,0
16,0,0,2,167,1,1,0,0
12,3,0,3,66,1,1,0,0
10,6,1,5,70,1,1,0,1
14,0,0,3,135,1,3,0,0
9,1,0,3,244,1,2,0,0
8,4,0,4,198,1,2,0,0
13,0,0,7,110,1,2,0,0
10,0,0,2,149,1,2,0,0
9,1,0,7,4,0,1,0,1
12,0,0,5,181,1,1,0,0
10,4,0,2,138,1,1,0,0
12,1,0,4,222,1,1,0,0
15,1,0,2,90,1,2,0,0
12,3,0,5,56,1,1,0,0
15,3,0,4,116,1,1,0,0
15,1,0,6,57,1,1,0,0
10,4,0,3,102,1,1,0,0
9,3,0,3,140,1,1,0,0
11,2,0,3,40,1,1,0,0
8,0,0,3,190,1,2,1,0
11,1,0,7,125,1,2,0,0
10,3,0,5,133,1,1,0,0
13,3,0,2,216,1,1,0,0
11,0,0,4,191,1,1,0,0
10,3,0,4,175,1,2,0,0
9,2,0,3,262,1,2,0,0
11,0,0,5,90,1,2,0,0
13,1,0,4,88,1,3,0,0
13,4,0,5,120,1,1,0,0
11,2,0,4,30,1,3,0,0
11,2,0,5,125,1,1,0,0
11,0,0,2,4,0,1,0,1
15,3,0,1,230,1,1,0,0
18,0,0,7,30,1,2,0,0
12,3,0,6,103,1,2,1,0
14,4,0,1,175,1,1,0,0
11,3,0,7,188,1,1,0,0
13,3,0,1,201,1,3,1,0
8,1,0,6,124,1,1,0,0
8,1,0,3,190,1,1,0,0
14,1,0,1,158,1,1,0,0
16,2,0,8,101,1,2,0,0
13,3,0,5,137,1,1,0,0
15,4,0,7,124,0,3,0,0
8,3,0,3,39,1,3,1,0
14,3,0,1,160,1,3,1,0
15,4,0,2,55,1,3,1,0
17,0,0,3,53,1,2,0,0
12,0,0,6,217,1,1,0,0
8,1,0,3,153,1,3,1,0
13,2,0,4,168,1,3,1,0
11,4,0,7,245,1,1,0,0
9,0,0,7,146,1,1,0,0
8,1,0,3,266,1,1,0,0
9,2,0,2,85,0,1,0,0
12,4,0,2,110,1,3,1,0
10,2,0,3,184,1,1,0,0
14,1,0,1,148,1,2,0,0
12,2,0,3,138,1,1,0,0
11,4,0,3,147,1,2,0,0
13,0,0,6,189,1,1,0,0
14,3,0,3,208,1,1,0,0
10,2,0,5,180,1,3,0,0
9,1,0,4,188,1,1,0,0
11,3,0,1,62,1,1,0,0
16,1,0,4,66,1,3,0,0
9,3,0,7,86,1,3,0,0
8,3,0,3,145,1,2,0,0
10,4,0,7,114,1,1,0,0
12,4,0,1,83,1,1,0,0
9,0,0,2,72,1,1,0,0
12,3,0,21,115,1,3,0,1
12,3,0,1,177,1,1,0,0
11,3,0,2,78,1,1,0,0
8,2,0,3,82,1,1,0,0
8,2,0,6,187,1,2,0,0
10,2,0,2,119,1,2,0,0
8,3,0,1,92,1,1,0,0
3,1,0,6,118,1,3,0,1
17,4,0,6,107,0,3,1,0
0,4,0,7,192,1,1,0,1
12,0,0,23,394,1,2,0,1
9,2,0,4,229,1,1,0,0
15,3,0,5,141,1,2,0,0
12,2,0,1,163,1,1,0,0
11,4,0,1,108,0,2,0,0
9,0,0,6,111,1,3,0,0
14,1,0,1,112,1,3,0,0
13,4,0,3,61,1,2,0,0
11,3,0,1,30,1,1,0,0
9,1,0,2,199,1,2,0,0
10,0,0,5,110,1,3,0,0
11,0,0,4,141,1,1,0,0
8,0,0,2,98,1,1,0,0
12,2,0,6,228,1,1,0,0
10,4,0,2,206,1,1,0,0
16,1,0,3,68,0,1,0,0
9,1,0,2,30,1,2,0,0
13,1,0,2,104,1,3,1,0
